element_id,parentelement_id,cat1,cat2,num1,num2,num3,num4,num5,num6,num7,num8,num9,num10
Child21_13,Child2_1,j,j,75.6344869555,72.643120706,35.7524179561,33.9191741098,89.3299596564,64.4574448233,39.1136575622,37.4625720052,36.3196233303,52.9068072334
Child21_14,Child2_15,e,f,32.4952498463,16.6728112581,86.1076950197,57.8056079579,8.88471982946,81.9721513146,96.610618834,33.1565818674,20.8308751356,59.2371067955
Child21_15,Child2_14,g,g,49.8611962091,82.8941262868,69.2394520373,96.4286573266,99.9989978755,50.4047540709,85.1352724451,20.4810007584,28.5210307368,24.3276210143
Child21_16,Child2_5,f,f,69.7188582942,66.9909156991,83.7344625718,17.8168478997,1.88505769049,10.6594372621,87.8569162209,81.8204586669,74.6102049163,43.5925225402
Child21_17,Child2_13,d,j,60.8056332435,21.3554934636,57.7680352081,7.29000196114,6.03293541742,76.7127387229,72.9816948066,54.943713549,95.0191239448,75.3431452933
Child21_18,Child2_1,c,e,58.113924739,76.2861832233,74.7244247092,8.16945630669,37.7499559725,82.180404353,39.7036998836,84.4873946592,40.1969216561,76.8129369947
Child21_19,Child2_2,i,a,11.8059392478,11.9269481637,33.9966196111,20.4371036694,42.9270064812,30.7377311335,5.2665129319,15.3000782896,1.27531415291,59.0145608064
Child21_20,Child2_6,i,e,51.8860822968,96.5821438249,57.760205189,39.4446229044,21.5772586628,90.2428418963,62.212773812,9.34386064001,40.5035278969,76.7092569165
Child21_21,Child2_4,j,e,27.0342749389,75.1102009816,47.0913362021,92.915283231,4.28663036456,25.416216692,52.3461070875,54.5243726985,51.5477622358,90.5500564306
Child21_22,Child2_8,g,j,39.9997781673,60.436539844,31.0198892407,44.3459438808,71.9996439118,70.8645513694,80.9495635679,73.3416016515,76.123871232,12.452640617
Child21_23,Child2_16,e,a,40.0529699988,94.9918807469,33.795105503,1.41544010446,82.4558835727,7.86324536332,72.9171322495,49.277749345,84.200838691,10.4298555965
Child21_24,Child2_8,g,b,73.4512428674,53.5774727995,59.9596970773,37.1405989896,15.2520319009,25.2949980056,16.2436871503,87.8108946069,62.0326768996,42.8892931372
Child21_25,Child2_2,i,a,49.8490945441,44.6246624538,99.7625728903,71.3174652058,62.9700367507,96.8463946641,73.2862031994,71.7339021187,36.0952577479,22.6497436077
Child21_26,Child2_11,e,i,99.9344480555,58.5124829831,68.7243402923,37.5034379389,59.5934462311,11.7395743228,3.41258207242,20.6730773339,74.4014340344,15.1948787357
Child21_27,Child2_10,d,j,82.0325682255,27.7701542874,77.6461605333,75.9052763971,4.57913632693,56.2534190434,91.2577474639,39.7952028278,61.245159234,20.4418905382
Child21_28,Child2_11,d,h,66.8765056753,13.4709913472,93.3137743744,34.1858779914,9.38180749363,13.5977226944,39.4990813177,5.3627792587,90.414949036,68.6795775786
Child21_29,Child2_14,g,c,10.7570651728,29.3733803133,79.0458705075,83.7287251206,10.9828830918,61.6273559055,36.8644546622,0.926391532021,24.0293805368,30.5445261972
Child21_30,Child2_5,f,i,48.8123060292,29.8629618228,49.6052415998,65.1789585099,49.6426619135,15.0266948921,66.3798495477,78.5975962012,8.58574303851,16.1453301347
Child21_31,Child2_4,e,a,5.16417568098,17.6807795393,46.9580126523,42.0829627782,70.7402854656,91.711457802,26.7279758551,1.98173519734,70.1061622699,98.3644815421
Child21_32,Child2_4,e,e,57.1023476724,52.0681485806,85.0406572203,81.2621071415,4.47392961063,69.6523241355,3.78702164653,9.49706694372,59.7110109486,49.6009442638
Child21_33,Child2_4,g,d,29.8052459069,66.5903042878,58.3581773988,12.2310443116,47.9929268156,88.3831129174,76.5118214465,9.8082695171,20.7134750595,67.9881661039
Child21_34,Child2_19,d,g,64.4789856106,1.19242764441,68.0697700442,16.4665740278,69.5608626878,63.0333221785,25.6563056392,52.5402035763,84.9534969554,54.1169514056
Child21_35,Child2_8,j,d,78.0783782409,4.00565480855,28.9309544001,51.4604644088,63.0223892483,37.4004900222,18.6559076927,51.6858688019,24.5454412268,17.005283881
Child21_36,Child2_10,c,b,56.4869661538,46.8566562869,77.6208055033,18.085409202,22.9794193684,79.4027408333,57.2331753601,15.9656201535,70.8204813177,40.1937793568
Child21_37,Child2_2,g,f,16.1402695605,94.6380651584,12.1804485551,95.0834806982,2.62218185192,33.0513536269,50.5662625055,65.6313482489,40.7238237424,15.7383854739
Child21_38,Child2_15,j,b,69.8629601141,67.369589612,46.4663208235,74.4587096689,27.3888262293,70.7318973233,25.0112688522,33.7194881736,56.3670336614,92.6400899808
Child21_39,Child2_15,g,e,45.5599391753,91.8730111327,23.6722048654,52.9410926374,10.938087746,87.3639557218,94.3389130758,48.899696247,40.5657429913,46.964125742
Child21_40,Child2_19,j,c,53.6624968405,92.8552608858,8.69359228877,30.1165807727,47.2644296539,95.411009084,92.396054966,75.9314287833,53.2571120585,6.97200247981
Child21_41,Child2_11,a,b,4.28140818966,51.6776339266,88.0464465855,87.6985222189,14.4733249087,6.49765462288,38.8751315057,2.6794938899,16.9198468609,18.7584905387
Child21_42,Child2_8,c,b,78.747140549,9.91411834159,2.40969714061,88.4754010325,64.5260981544,89.2102650664,80.6274439266,57.9724724366,40.7731842548,72.6114006192
Child21_43,Child2_13,d,g,11.0186510714,38.2606744188,28.5480401366,18.1100438157,64.7138526298,98.1618832461,43.3970823909,62.2679252198,78.5709706659,95.3111929709
Child21_44,Child2_10,h,j,8.72829449322,87.148878157,7.83509538894,48.4465112331,39.09325434,85.8554601477,43.2039399599,86.8998456349,67.18183518,37.3724531693
Child21_45,Child2_8,f,i,56.5280276205,66.6312887267,16.6990712789,42.820175608,49.6097291774,89.0476158009,90.4861064781,85.5824838596,10.5851167421,77.4243902489
Child21_46,Child2_17,f,d,42.8784011543,26.0205086449,68.8928149377,71.28815182,75.5042380302,55.7240089598,48.5928679883,68.1064575767,95.2478283375,84.4131450871
Child21_47,Child2_2,i,g,20.0676158479,99.070559532,16.7010295677,98.475745615,95.768931979,67.1353434323,39.6501613889,20.0718518607,55.4920495263,99.0086467755
Child21_48,Child2_13,a,d,91.8121389561,76.7137430074,59.1986626479,58.9880296153,71.995418815,33.0548042535,20.3899816664,40.9074802727,82.6772741659,65.7966082341
Child21_49,Child2_7,d,a,78.7618308647,14.2526964553,98.3921150077,72.9569723176,5.79330507786,91.6131133468,32.2114367959,21.5015858045,39.7360857109,93.621488352
Child21_50,Child2_15,b,h,69.728243506,24.4904531886,14.1843877283,51.3853069584,49.8119917816,12.6097213411,24.8425205881,55.0447982242,44.875175992,3.35539227308
Child21_51,Child2_7,g,j,91.8925565693,25.244240554,13.3399469503,72.2457424197,69.9279489241,47.4943855593,50.5414523149,81.9941208322,66.8315141672,67.1397376521
Child21_52,Child2_13,a,f,7.80732636417,52.860837759,12.2998137028,82.5224729346,67.5809800948,75.47732445,8.3687737443,87.1476047831,7.98879185745,19.8632646345
Child21_53,Child2_16,c,e,44.2049586934,33.2639731844,98.1218291851,12.5628760298,79.9996664656,79.8042993817,86.3290470165,14.6630518195,87.726720801,36.5240586408
Child21_54,Child2_13,b,c,56.3407845363,85.6805623705,55.435180383,13.6611032241,68.4882365113,69.0098518076,62.1839025014,63.874056949,10.0621418335,18.5967844382
Child21_55,Child2_2,h,a,81.8985434399,81.8496804536,73.2501963291,61.1634965642,8.67842139345,20.0572195414,72.4243098192,32.2645557825,32.8708250526,31.4037937798
Child21_56,Child2_4,g,c,9.19096848502,40.4230186037,1.538703219,80.8515646502,11.1880825243,78.2716803774,83.2382316729,43.4133256718,3.11457444939,82.5181607927
Child21_57,Child2_8,j,d,94.0186726642,56.7315051021,76.4806730483,20.8596005028,29.5920313964,59.5002218156,24.7882842042,43.4227918615,55.3990952187,22.1906252682
Child21_58,Child2_17,h,b,33.2039724853,62.7807655518,61.2581791591,80.5738731098,11.1643086415,86.9069548629,59.909122031,63.0647350469,25.5276784605,16.5579183095
Child21_59,Child2_15,g,d,91.0889545183,51.2476317248,8.70838885645,51.3287566185,40.8737187283,96.024873826,17.3465907956,4.37666845099,18.5492765522,83.2993991312
Child21_60,Child2_7,e,d,53.7367794423,89.2393827742,35.8869814085,97.4295023939,68.3076229204,2.04154347834,85.179616409,54.5757609033,57.9278568606,29.3742612145
Child21_61,Child2_14,h,g,15.1754407633,33.2692651036,32.5731548309,53.5850534779,31.6641355513,92.9434442727,81.2281838273,26.3753907152,74.0171333872,38.2571168974
Child21_62,Child2_14,c,f,51.3816139615,21.0919467293,2.19643980823,60.7926392381,51.0197896034,29.4001645492,60.4826208632,49.3097690187,49.9502249386,13.9764061866
Child21_63,Child2_16,j,j,16.4604503505,51.0955550374,12.7530277885,7.16700864707,64.7490457967,75.2837578948,38.2192195803,82.3407206797,63.6602510945,75.8026258416
Child21_64,Child2_12,b,h,89.8078228676,74.9625069454,49.1683633709,92.5385648407,44.5289021029,24.9041439889,42.2387310604,38.1702488382,74.0919520738,67.572627851
Child21_65,Child2_20,g,e,48.8224386213,70.4528651023,43.4776890435,72.580228682,93.8223304425,41.098313651,17.1666239168,44.910640385,75.0030463214,26.3763370109
Child21_66,Child2_14,j,d,2.63621344845,91.2776023652,28.3199253888,50.9918807354,71.4074892969,64.7811877212,1.58550284211,24.352372586,83.3110769553,53.1165861427
Child21_67,Child2_20,d,e,16.6945701567,36.1441671974,3.57562166942,88.984598872,66.4087312588,68.657179295,77.1386268017,76.1395284251,33.4366417387,48.6961321159
Child21_68,Child2_10,g,f,14.1128383374,39.4381033044,22.2036713739,13.0456973376,43.5201072498,33.0802353768,82.1404678668,44.9731728678,30.2602080549,99.6253991876
Child21_69,Child2_10,a,g,37.3644377149,87.5666579339,11.9886301669,78.4729450303,94.0095419545,80.7803018194,52.5258762051,42.7968621068,41.5403246053,4.88163944061
Child21_70,Child2_5,g,a,9.98642312778,97.2371177327,29.5744557224,5.24247317848,49.8369078527,53.2261936937,53.3036569241,32.2583173324,39.6367221157,55.1072742777
Child21_71,Child2_2,d,f,4.34804637828,33.6452488254,62.7258335444,40.192955424,14.3020491663,59.0896443905,10.4692743343,75.6814294939,63.3606315073,53.544892779
Child21_72,Child2_14,e,i,29.1608873546,86.4508269763,44.2168243892,60.2893347764,78.9340030555,81.870932866,57.5394433839,71.3592843312,7.12118343026,8.75415557686
Child21_73,Child2_8,d,c,82.8224809186,9.74294693671,14.4177274712,70.4146013595,93.0929662475,73.757753578,76.1456878829,10.6530075467,32.0254414392,11.5409072561
Child21_74,Child2_16,a,b,79.6679390282,49.4691078883,78.5688939047,75.7055671316,1.71019243044,10.4626205009,60.8768534005,38.1063022935,50.9475807191,81.3649776079
Child21_75,Child2_8,f,b,15.8124137016,91.277231561,67.033817284,35.4697653778,24.80674593,10.540422872,98.5340727247,34.8293821029,85.4687215974,22.0023312926
Child21_76,Child2_7,b,f,36.3504116816,42.8603880307,91.873439967,44.0178610946,93.1470010131,61.6272270394,70.852026134,51.6180584511,82.9617573536,60.3602261069
Child21_77,Child2_19,b,g,58.7150815658,78.8137828904,83.9574382283,64.0560221088,33.0474625286,79.2010077866,69.5327293405,10.3565380974,93.2406976091,11.5559451708
Child21_78,Child2_13,a,j,22.2671217028,67.1952105785,46.2886404213,20.6956474437,48.7432130214,36.4380120874,27.480420078,65.9816620822,85.6709117358,3.39021774831
Child21_79,Child2_5,g,a,34.7855989902,93.8588782196,55.6837554638,12.2979923234,36.5783375344,16.0919586234,6.34748043586,47.4896409543,28.8242609573,81.8268742676
Child21_80,Child2_14,b,g,81.5772720467,47.315582597,11.497311367,57.3418111628,35.3387107721,73.2973129221,23.9651847436,39.9397974578,78.7032823168,31.3866649699
Child21_81,Child2_15,e,g,39.8717851483,48.0042538902,45.1518347957,25.9274065747,3.27639159142,31.9070749126,66.5013819904,4.11807663112,17.0676972887,66.9763912391
Child21_82,Child2_12,e,f,76.2845117522,45.650198473,87.2515122892,35.0679439207,12.433215662,5.50001961495,16.1583087656,6.4361513733,17.0160319392,49.3964215069
Child21_83,Child2_4,h,c,72.8354147138,28.9122075418,8.0191863767,81.3103624503,13.2434756142,25.4344972239,11.7793103523,9.40548596974,88.4147480241,53.8965089211
Child21_84,Child2_20,c,b,8.48505529252,63.4574572615,7.70909960266,15.1943469686,32.5144765449,98.5328943744,73.9348668989,53.1717894801,59.9209205208,85.7379097128
Child21_85,Child2_1,e,b,89.3108632593,30.6026865564,28.6022906197,88.6058802976,41.4459106569,91.8374400263,40.3398671938,88.5228123152,56.8891435707,94.7025129052
Child21_86,Child2_15,e,b,29.0216865658,19.7270923142,13.5722509838,4.91905952923,20.8145031237,72.0864581241,80.8920496276,93.529712542,0.373034378255,72.8893463766
Child21_87,Child2_5,a,g,82.7474184475,42.8507024941,69.3451938334,21.5523276662,32.8758440685,75.6177488396,0.4527976721,34.5291871509,96.8344220436,2.88089967105
Child21_88,Child2_20,a,b,41.7022113146,69.0102096772,8.99457511279,16.8651961912,71.6113174839,79.2176067938,33.4970222744,97.7753327056,49.3723867518,67.7435789766
Child21_89,Child2_5,i,d,40.958229163,10.4874582495,92.8130631681,39.169101277,72.3147856029,42.365206059,92.5741241311,49.9426099626,34.5743739086,25.1303325159
Child21_90,Child2_15,d,g,74.6210443222,81.4045391914,32.9956216681,9.02838520359,4.74357526759,51.2536838185,95.0172840021,42.8926395581,29.3963720931,11.0348228818
Child21_91,Child2_10,e,h,51.7037113358,0.652320461464,52.5066141779,6.74823819121,98.6554202423,14.333760557,56.3410866049,69.994499765,27.8195637222,58.9286139428
Child21_92,Child2_15,a,f,78.1791534449,49.0666926273,78.2996943945,60.6462764941,98.6832069111,55.5839026528,58.8197733797,60.8576049556,74.5270385499,39.5845665167
Child21_93,Child2_1,h,h,77.615609445,16.9392924821,49.9066121272,68.0723364991,82.8032704512,4.89497482909,23.6703448124,68.4599797141,17.6418330234,4.25864137917
Child21_94,Child2_6,a,a,82.072374593,16.14141963,8.56818744075,27.2673573579,86.1980454491,64.3091171558,47.2682851382,15.143028868,61.6365551149,53.0586640257
Child21_95,Child2_19,h,h,48.9446016172,89.7669834578,8.8762390386,25.6184294534,7.7300906391,99.8145755435,60.0869182555,55.3605318156,90.4800078515,13.5926661042
Child21_96,Child2_6,f,h,32.6036659739,50.2050989602,35.8181868341,2.9876624294,29.4042186537,10.9593069213,27.7327568928,31.7684274922,67.9457248239,29.2027934312
Child21_97,Child2_10,f,h,96.5976809549,97.2129210796,17.368574148,56.1945851807,64.6120609372,12.9416344933,93.9364079851,7.93027291916,26.4139177771,22.0689725625
Child21_98,Child2_19,a,j,84.9104484597,38.4998101226,70.7954314475,81.2240766143,30.2078935512,88.3540112983,68.5568352659,17.1859112556,91.0216517528,9.74658044888
Child21_99,Child2_20,i,d,96.6041507249,24.6358880791,33.7767098185,87.6448967567,57.9326861459,5.97919332243,70.1691494615,2.55938619616,2.98621825332,35.013992945
Child21_100,Child2_12,g,e,7.21170733279,65.1169904827,31.1245187178,55.2714431922,68.5440787522,45.8370499127,10.9833523714,57.9174580272,87.4079623927,8.20896386721
Child21_101,Child2_11,g,d,80.9029848576,17.5302405791,44.0673064632,50.3584253238,22.7291856864,39.1324951936,16.9368161843,75.9385419952,3.83269403704,44.9612451143
Child21_102,Child2_17,i,g,81.4110302579,37.6748090681,10.3352476414,44.8135795009,30.9344258982,87.7192059464,37.9988819216,26.8281874374,51.4369284951,26.8314712562
Child21_103,Child2_7,h,g,28.9207499978,95.4285385939,84.8152202867,7.18046093053,36.643711553,53.3348332706,25.8852520776,34.7458575287,23.4606653842,84.508502661
Child21_104,Child2_5,g,g,62.9586010637,80.3968277459,0.419849179117,83.5856325002,31.2715111945,99.9862480239,41.3130735263,94.9781805773,56.8054228394,0.202835529934
Child21_105,Child2_16,h,b,17.1285860843,86.4567630091,5.37122221455,90.854966096,10.8887424836,91.4800619189,70.6083128799,54.1880681127,32.0906184013,18.1417896297
Child21_106,Child2_3,d,g,47.5571403329,96.2012712852,68.9721433252,38.3222006062,63.0113237263,29.3907589154,29.2807535175,72.1980410121,98.3082131319,87.5454450922
Child21_107,Child2_6,h,b,96.8480404622,38.5158180809,54.8049261117,33.4404718297,76.6631644008,94.0266661752,12.9844881201,69.0877555413,64.4996809473,89.2978054044
Child21_108,Child2_18,c,f,7.84374418598,73.7585239184,47.3391434618,69.9617473122,61.9531089102,33.6595162474,65.8894020019,59.2224641868,62.6286808884,78.8192462465
Child21_109,Child2_1,j,f,92.3254915708,32.1057182204,45.123602343,37.420597333,11.2319588124,94.8361082655,65.3332873093,76.6523234427,33.4402148889,44.7474380217
Child21_110,Child2_9,j,b,41.0206105784,0.735586722733,5.76050544306,4.84637528392,38.7592416991,31.9305998783,61.2408037667,30.7802728875,89.8123328993,82.2193995022
Child21_111,Child2_20,a,b,74.4927542564,44.840318564,91.6080869714,7.48210259155,8.65425198795,8.27375804599,97.5782734852,85.1058998655,49.026478319,54.1567652492
Child21_112,Child2_10,i,d,0.924294263575,30.6711567959,51.2240045298,6.09440805413,94.1695118885,86.0713290045,55.0030340072,2.81740720932,96.8646866302,21.116493971
Child21_113,Child2_5,a,e,57.1431707074,91.059948872,15.7616741392,83.9634922903,32.5465675179,12.7858270059,79.479778015,23.7097505612,8.10574006205,96.4418437847
Child21_114,Child2_14,j,c,90.5690965341,62.1750593097,64.2084692178,83.7945744884,7.66179761819,35.2834586207,61.3773129637,79.3185540584,57.4676966164,29.6911673094
Child21_115,Child2_14,a,h,36.0266215745,46.8752375676,97.1124917789,79.570114825,64.9170653773,70.8162250381,78.2724248005,93.4283016392,92.6935466338,58.8829813881
Child21_116,Child2_18,d,e,70.8900211681,60.459431294,55.7215297149,34.8182740309,81.3359576096,62.9624485862,54.0245482401,66.9303836714,86.8682542246,87.3269120849
Child21_117,Child2_6,g,f,71.0382725203,67.947121876,98.3258932699,60.1646357352,3.61795822662,95.3615664702,26.699605769,11.5417292509,79.1356977744,31.3119867628
Child21_118,Child2_10,b,g,80.3430967339,30.4707712432,99.3201081219,14.5917601067,36.8922447393,21.4507213597,43.3676539533,31.5112072904,24.5705290636,72.1591082298
Child21_119,Child2_17,j,e,37.7412909818,30.83229908,4.21593397718,59.9622917613,44.0549007685,63.9664339318,92.0744309068,67.1519940079,75.4809444983,97.6186677614
Child21_120,Child2_8,g,f,28.0342761372,97.2344154101,52.3824401234,5.49905500004,27.7562822893,3.4484946863,74.1321331732,64.392768701,14.8024886082,90.664628986
Child21_121,Child2_13,f,i,97.597559935,10.0470306791,16.223570462,74.3787518983,55.5510910915,30.8573189243,10.9929032015,7.26582935288,42.6872287171,57.9223652807
Child21_122,Child2_13,e,e,73.6985247017,35.4137910437,57.5924459626,93.9620518026,3.23937205133,17.8473483045,25.6384635321,85.2968101906,42.654448494,53.2421261263
Child21_123,Child2_14,f,h,6.51097088388,40.7072137242,4.666508528,40.7400394245,45.4696442739,8.97923815925,9.1867678217,95.0638504047,87.8941520966,31.8784006972
Child21_124,Child2_10,e,c,29.8309217525,90.1577932639,55.7994682906,63.852151688,34.3014271872,15.2484673499,0.282806469146,28.7487531531,21.9996655654,17.1873981358
Child21_125,Child2_9,i,c,64.3115969921,68.1590357362,99.6498122136,78.3837236974,13.8976359336,82.08757043,29.3360732723,60.4129921756,3.92983186551,52.7324242542
Child21_126,Child2_5,h,b,87.6175023701,25.4203731901,31.1555059308,37.0963789025,28.222805377,89.437729478,18.8162867487,10.0215690689,11.293889111,68.5553029175
Child21_127,Child2_11,h,b,80.4308123444,30.4267638139,51.934378836,29.7908172942,82.9651195678,35.8828264217,71.9733130406,80.0367706589,87.3870251455,47.4390628217
Child21_128,Child2_16,i,h,38.6752719429,32.5628286018,25.5082641032,27.9023651646,68.5794906099,3.24684910241,2.12440298503,22.4782524819,25.5390302858,82.788565889
Child21_129,Child2_9,b,b,2.69892283785,8.60168208435,30.1130503846,99.9191977534,28.3211167684,67.2766030022,76.3043217674,89.825745196,80.5318447868,18.3042183165
Child21_130,Child2_12,i,a,54.4623354684,74.2644610076,12.3636834121,64.3951509446,38.6883331109,60.7590183804,86.1380310563,16.510214078,45.2414046159,58.5962540057
Child21_131,Child2_6,a,g,83.9912601624,75.1534520782,23.9092706523,47.8270995663,61.6441997664,45.0665801288,15.4996336902,53.971445206,1.36820637279,55.2213683319
Child21_132,Child2_11,e,e,67.5333179854,6.19389278438,66.9130682553,19.3344265599,12.5107170399,34.9221920402,54.3581176301,2.17132764235,56.0422041948,65.2867878728
Child21_133,Child2_4,c,g,51.9280242828,62.4020538094,89.2679637818,67.827269184,65.5499998511,72.1575479164,8.88156894597,47.2483604042,44.9875227962,38.2413400213
Child21_134,Child2_7,b,e,29.2873093249,66.78692695,59.3361210101,9.35434640382,20.0312578358,88.693447761,89.1450285799,41.88952093,14.3195463489,62.6570885798
Child21_135,Child2_7,j,a,82.7958162986,95.5015486993,92.3400917334,40.7195503928,70.9189198041,48.3041469491,41.2555459,41.6298595827,95.9741693375,51.7265127043
Child21_136,Child2_1,j,j,18.9830292981,0.599925655394,61.6687882491,52.0905599226,88.013913385,52.3466037056,44.1751350584,53.979705267,26.8674589847,43.9246690128
Child21_137,Child2_13,i,e,67.502263869,72.7101469688,90.4469148355,13.9455267752,18.066573175,58.3077189629,73.5902663235,75.2853751552,83.9625494782,33.8448553061
Child21_138,Child2_17,i,a,53.1592459215,31.4099571461,48.4568346905,93.4612652272,35.3734355918,39.6557114373,17.7127729874,84.2627671233,96.1524035387,60.2501273472
Child21_139,Child2_8,e,d,59.6170802717,69.5920532872,78.1079260321,51.2768996764,46.017754104,11.8823396065,48.0497021979,11.2341842794,6.886715856,72.6941944703
Child21_140,Child2_4,a,h,7.07823397981,29.3460543148,30.0599352419,2.23433218185,63.9248178182,92.4927929323,89.4573756538,29.1296318849,54.2122618796,85.1998619739
Child21_141,Child2_20,j,i,40.7464181854,85.858398169,19.9065571707,12.3331856414,92.7800742934,23.4882179141,73.363880432,91.5459696463,4.83728266728,88.0985337689
Child21_142,Child2_10,i,f,61.9526679816,44.8957924985,99.8233140354,70.8166991386,1.06676291994,1.26460777273,46.4042591344,85.395545754,31.3848894854,21.07664095
Child21_143,Child2_20,f,b,90.7541326291,18.7587388882,25.6697192459,44.1745386452,2.17783951073,94.2147818352,40.3106367674,65.0012933748,39.0825835681,23.8377161989
Child21_144,Child2_16,j,i,1.07205401291,91.942350422,15.0824816822,30.5564174211,20.775778156,76.970777776,49.473707583,12.7676751666,37.1476463048,14.2473203301
Child21_145,Child2_8,j,b,33.468567527,37.4377559146,77.7247939552,1.05015200854,50.683231607,87.2577387514,87.4923685489,7.19510590208,40.5165034608,48.4951663604
Child21_146,Child2_16,f,g,47.6972942542,13.6684874441,92.0596075098,33.9069541468,95.0099360232,82.1358048925,82.584360383,17.7197215934,97.0519480568,73.559760603
Child21_147,Child2_7,a,e,98.1325763384,82.3748389542,30.9425437539,67.0881631398,28.3604493571,96.4803719385,15.2336519323,35.409356582,48.8619384754,93.888185691
Child21_148,Child2_5,f,h,64.4677771135,89.9153827197,31.4828099589,93.0366374276,70.1373132204,80.4411706406,4.73925476303,94.1485561448,20.870724219,56.571790064
Child21_149,Child2_9,d,d,77.8106425655,18.7534725781,2.57037172823,27.8295270823,19.389686084,55.7481971271,38.5528201123,3.13759455539,36.1530754381,0.578090412805
Child21_150,Child2_19,h,b,51.6361825461,1.11613162411,39.0930124195,17.7903489631,63.9268714804,89.6853706576,32.7284547739,15.115155572,8.59937704593,54.4939311904
Child21_151,Child2_15,d,a,12.6438057342,49.5145899963,29.1884775485,5.59407715823,38.1828026098,13.6234455622,31.4472205669,52.412082834,99.9934127382,11.1584687913
Child21_152,Child2_7,h,h,9.57890380869,46.8424744516,80.8612224184,23.0483404521,89.8873359927,79.2664422086,22.8954995339,10.1354773999,63.287782989,75.1228193131
Child21_153,Child2_10,i,h,86.099631454,95.2528472682,71.8923746484,53.5238843045,33.1850675007,49.0659625228,79.0898642936,10.6259486833,94.6190998721,4.63678147867
Child21_154,Child2_6,e,j,42.5188877646,64.5801781069,48.213851704,80.4614924746,18.3852367297,3.41966642945,16.1984736301,70.4041888072,55.6021292957,53.2826335507
Child21_155,Child2_18,e,j,62.5931726657,21.1431290726,75.4222065795,72.4647305729,49.6937186603,82.7895574738,38.1478344833,28.1824012526,15.9416064158,56.1916452718
Child21_156,Child2_4,c,i,11.057795252,45.313861591,58.7700475775,55.1333927881,32.0206759475,96.5059853577,78.2130396012,25.3822961086,17.6103738587,67.8626382082
Child21_157,Child2_3,i,g,37.5165762337,68.9392754595,8.21656840219,56.8347920416,67.3884721903,45.0599901308,32.0268776662,63.1051375302,21.175651992,15.7215435192
Child21_158,Child2_16,d,a,28.9195019364,51.318720865,60.6631566,57.2086872628,86.6858854079,94.4822920717,46.7889594562,72.413244826,42.0075946686,74.2052624123
Child21_159,Child2_18,h,g,26.5645172719,78.946703908,74.037674652,94.8827914761,95.4830298045,48.7321550489,14.5387697677,9.1858651564,98.9368903738,29.7682094657
Child21_160,Child2_8,g,g,4.91234155648,58.5199135375,54.950008219,39.93341635,46.5753582047,18.6907963906,71.154808769,37.2530031779,29.6266168417,77.5517244571
Child21_161,Child2_19,c,d,75.2108804893,37.2441220204,59.1949791336,89.1403314527,67.7198367424,57.2219564188,31.7600961722,67.7880382806,14.5625650854,86.5486205084
Child21_162,Child2_2,f,j,25.5984794378,41.1700494298,47.0774673166,91.5316301576,67.0983341996,62.4659688588,28.0816889776,37.2221455327,32.9410757399,55.7996408917
Child21_163,Child2_17,g,e,88.3646629519,55.2106531942,19.0454539157,58.2548078128,20.4313740193,43.0487716842,25.4607836216,19.5166835337,79.2133220564,21.3222880157
